Location,Location_ID,Date,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
"Warangal, Telangana, India",4,2022-07-03,138,433.227083333333,0.1025,5.58791666666667,66.5716666666667,2.65291666666667,50.66,59.0979166666667,4.66416666666667
"Adilabad, Telangana, India",0,2022-07-04,155,374.2575,0.06125,4.37291666666667,87.0233333333333,7.31333333333333,33.7333333333333,42.2595833333333,4.79
"Karimnagar, Telangana, India",1,2022-07-04,125,360.35,0.0891666666666666,3.85041666666667,77.42625,4.8875,22.4041666666667,29.9566666666667,5.32916666666667
"Khammam, Telangana, India",2,2022-07-04,57,337.95875,0.120833333333333,5.24083333333333,55.0758333333333,4.6475,15.1395833333333,22.8545833333333,3.2875
"Nizamabad, Telangana, India",3,2022-07-04,164,378.15125,0.03125,2.92208333333333,90.4804166666667,4.36875,33.97,43.0791666666667,5.61208333333333
"Warangal, Telangana, India",4,2022-07-04,120,353.395,0.135833333333333,4.21625,76.0254166666667,6.68208333333333,19.7870833333333,26.55,4.08916666666667
"Adilabad, Telangana, India",0,2022-07-05,170,411.53125,0.0725,6.1075,93.1245833333333,10.6079166666667,51.2591666666667,96.3941666666667,6.8825
"Karimnagar, Telangana, India",1,2022-07-05,208,389.556666666667,0.0925,4.7925,112.415,14.8908333333333,48.44,71.3820833333333,4.90125
"Khammam, Telangana, India",2,2022-07-05,115,376.483333333333,0.16875,4.78291666666667,74.4170833333333,7.145,40.4358333333333,51.6445833333333,2.26416666666667
"Nizamabad, Telangana, India",3,2022-07-05,175,458.677083333333,0.0879166666666666,3.97125,95.1733333333333,7.47541666666667,54.8304166666667,103.165416666667,8.02166666666667
"Warangal, Telangana, India",4,2022-07-05,157,378.986666666667,0.0533333333333333,2.65708333333333,87.7083333333333,4.33041666666667,41.48875,59.01,3.93041666666667
"Adilabad, Telangana, India",0,2022-07-06,156,274.330416666667,0.118333333333333,5.90291666666667,87.2895833333333,8.46458333333333,29.7854166666667,56.5970833333333,5.61541666666667
"Karimnagar, Telangana, India",1,2022-07-06,161,291.437083333333,0.134583333333333,4.46041666666667,89.4366666666667,5.51833333333333,29.8358333333333,53.4966666666667,6.44583333333333
"Khammam, Telangana, India",2,2022-07-06,192,302.770833333333,0.0583333333333333,3.09166666666667,101.983333333333,7.28458333333333,34.0875,52.065,5.11291666666667
"Nizamabad, Telangana, India",3,2022-07-06,151,267.585833333333,0.0583333333333333,2.99625,85.2645833333333,5.07083333333333,28.1504166666667,52.625,7.06125
"Warangal, Telangana, India",4,2022-07-06,187,297.208333333333,0.0766666666666666,3.83708333333333,99.7779166666667,7.815,31.7316666666667,51.775,5.63
"Adilabad, Telangana, India",0,2022-07-07,27,258.405416666667,0.158333333333333,3.995,29.3916666666667,2.26958333333333,4.855,5.44083333333333,1.2025
"Karimnagar, Telangana, India",1,2022-07-07,29,268.55875,0.18375,4.78916666666667,30.9791666666667,2.80625,4.5075,5.56708333333333,1.87708333333333
"Khammam, Telangana, India",2,2022-07-07,30,288.864166666667,0.0979166666666666,3.38833333333333,32.6116666666667,1.06833333333333,6.28375,7.20958333333333,1.21875
"Nizamabad, Telangana, India",3,2022-07-07,28,253.539166666667,0.17,4.17625,29.7216666666667,3.31291666666667,5.01916666666667,6.07416666666667,1.99166666666667
"Warangal, Telangana, India",4,2022-07-07,26,272.035416666667,0.132916666666667,3.84375,28.11,0.816666666666667,3.97916666666667,5.17208333333333,1.77458333333333
"Adilabad, Telangana, India",0,2022-07-08,37,284.553333333333,0.155416666666667,4.35791666666667,31.4266666666667,2.48041666666667,8.815,9.24583333333333,1.22958333333333
"Karimnagar, Telangana, India",1,2022-07-08,28,236.292083333333,0.11375,3.52625,30.7116666666667,1.88708333333333,2.87666666666667,3.45125,1.34333333333333
"Khammam, Telangana, India",2,2022-07-08,24,256.320416666667,0.117083333333333,3.08375,25.7275,1.0275,3.71791666666667,4.19833333333333,0.835833333333333
"Nizamabad, Telangana, India",3,2022-07-08,26,239.3525,0.145416666666667,3.46083333333333,28.0954166666667,2.08708333333333,4.62958333333333,5.23458333333333,1.41458333333333
"Warangal, Telangana, India",4,2022-07-08,26,246.166666666667,0.115416666666667,3.4525,27.8429166666667,0.66625,2.90625,3.68916666666667,1.465
"Adilabad, Telangana, India",0,2022-07-09,82,389.835,0.565416666666667,6.95458333333333,34.9995833333333,4.79375,27.18875,29.2158333333333,1.90708333333333
"Karimnagar, Telangana, India",1,2022-07-09,115,549.634166666667,0.3525,12.9375,43.8170833333333,9.64708333333333,41.22875,45.9145833333333,2.54958333333333
"Khammam, Telangana, India",2,2022-07-09,119,559.647916666667,0.144166666666667,6.70166666666667,23.9241666666667,4.62583333333333,43.0129166666667,45.805,1.31791666666667
"Nizamabad, Telangana, India",3,2022-07-09,64,382.322916666667,0.02,4.47875,44.6733333333333,1.89333333333333,18.5904166666667,21.7208333333333,5.56291666666667
"Warangal, Telangana, India",4,2022-07-09,121,593.5825,0.139583333333333,9.4875,38.0283333333333,3.10958333333333,43.8329166666667,47.9183333333333,2.25416666666667
"Adilabad, Telangana, India",0,2022-07-10,51,531.693333333333,0.335,6.99958333333333,41.87875,8.0675,12.6825,13.40875,0.6625
"Karimnagar, Telangana, India",1,2022-07-10,72,511.52625,0.119583333333333,7.20458333333333,40.2258333333333,5.73625,22.5004166666667,23.6183333333333,1.275
"Khammam, Telangana, India",2,2022-07-10,74,505.267916666667,0.0091666666666666,3.665,53.0629166666667,3.85583333333333,23.2066666666667,24.1683333333333,0.593333333333333
"Nizamabad, Telangana, India",3,2022-07-10,52,587.462916666667,0.11375,5.40166666666667,34.9870833333333,2.43583333333333,13.0633333333333,14.8283333333333,3.04
"Warangal, Telangana, India",4,2022-07-10,84,521.262083333333,0.137083333333333,8.34375,42.7583333333333,10.3158333333333,27.8629166666667,29.1166666666667,0.892083333333333
"Adilabad, Telangana, India",0,2022-07-11,166,515.281666666667,0.575416666666667,13.3375,57.9625,7.20041666666667,86.3520833333333,105.795833333333,9.18708333333333
"Karimnagar, Telangana, India",1,2022-07-11,199,697.891666666667,1.05,21.03875,72.7029166666667,21.9170833333333,147.801666666667,175.49625,12.3254166666667
"Khammam, Telangana, India",2,2022-07-11,182,507.632916666667,0.0783333333333333,5.90916666666667,61.2666666666667,4.50583333333333,116.836666666667,131.125833333333,2.92
"Nizamabad, Telangana, India",3,2022-07-11,173,667.71,0.441666666666667,11.8908333333333,57.5533333333333,6.64666666666667,98.5208333333333,124.06625,18.5933333333333
"Warangal, Telangana, India",4,2022-07-11,186,614.0275,0.12375,9.60708333333333,65.4833333333333,5.605,123.70625,141.731666666667,7.22708333333333
"Adilabad, Telangana, India",0,2022-07-12,158,447.968333333333,0.292916666666667,8.8025,70.2729166666667,5.9075,70.6016666666667,76.0666666666667,7.17583333333333
"Karimnagar, Telangana, India",1,2022-07-12,170,513.195833333333,0.55875,12.7770833333333,82.67125,22.42875,92.4866666666667,99.8520833333333,6.53
"Khammam, Telangana, India",2,2022-07-12,157,352.83875,0.0499999999999999,3.01,58.6654166666667,3.11708333333333,69.005,72.5083333333333,3.3575
"Nizamabad, Telangana, India",3,2022-07-12,164,449.636666666667,0.249166666666667,5.98833333333333,74.78875,9.2825,81.2816666666667,87.95875,6.90125
"Warangal, Telangana, India",4,2022-07-12,167,501.653333333333,0.16,5.28291666666667,70.88375,6.4575,87.7066666666667,93.0291666666667,6.15541666666667
"Adilabad, Telangana, India",0,2022-07-13,24,246.792916666667,0.075,3.76833333333333,26.3691666666667,1.35916666666667,2.38833333333333,2.64791666666667,0.625
"Karimnagar, Telangana, India",1,2022-07-13,35,232.6775,0.0995833333333333,2.72083333333333,37.3125,1.28708333333333,2.22708333333333,2.48625,0.61625
"Khammam, Telangana, India",2,2022-07-13,38,256.0425,0.106666666666667,2.98916666666667,40.5608333333333,1.35416666666667,3.85416666666667,4.20333333333333,0.562916666666667
"Nizamabad, Telangana, India",3,2022-07-13,31,244.915833333333,0.16,4.43875,33.75125,2.81458333333333,4.1775,4.52,0.545
"Warangal, Telangana, India",4,2022-07-13,34,230.034583333333,0.05375,2.01875,36.9695833333333,0.347916666666667,1.89125,2.215,0.787083333333333
"Adilabad, Telangana, India",0,2022-07-14,22,256.597916666667,0.1575,4.08958333333333,24.2241666666667,1.54583333333333,3.88,4.28,1.0825
"Karimnagar, Telangana, India",1,2022-07-14,29,239.3525,0.126666666666667,3.10375,31.2775,1.28541666666667,2.46666666666667,2.89083333333333,0.9875
"Khammam, Telangana, India",2,2022-07-14,32,253.678333333333,0.0825,3.235,34.1833333333333,1.90958333333333,3.94916666666667,4.77666666666667,1.35333333333333
"Nizamabad, Telangana, India",3,2022-07-14,28,231.564166666667,0.104166666666667,2.88958333333333,29.8020833333333,1.57333333333333,2.7875,3.26041666666667,1.14708333333333
"Warangal, Telangana, India",4,2022-07-14,29,237.544166666667,0.115833333333333,2.34625,31.6508333333333,0.507916666666667,2.30041666666667,2.86291666666667,1.33208333333333
"Adilabad, Telangana, India",0,2022-07-15,31,233.78875,0.183333333333333,3.685,33.8475,2.495,4.57291666666667,5.47208333333333,1.88916666666667
"Karimnagar, Telangana, India",1,2022-07-15,32,249.087916666667,0.128333333333333,3.73041666666667,34.9141666666667,1.68416666666667,5.00583333333333,5.95666666666667,1.96625
"Khammam, Telangana, India",2,2022-07-15,36,256.7375,0.0966666666666666,3.02833333333333,38.3775,2.18166666666667,6.46833333333333,8.525,2.43416666666667
"Nizamabad, Telangana, India",3,2022-07-15,29,231.981666666667,0.08625,2.36958333333333,31.56125,0.817916666666667,3.93458333333333,4.97208333333333,2.24833333333333
"Warangal, Telangana, India",4,2022-07-15,29,248.669583333333,0.105833333333333,3.52041666666667,31.6729166666667,0.974166666666667,4.82083333333333,6.3325,2.51208333333333
"Adilabad, Telangana, India",0,2022-07-16,22,240.046666666667,0.195833333333333,4.63958333333333,24.2,3.1075,3.83583333333333,4.60875,1.66208333333333
"Karimnagar, Telangana, India",1,2022-07-16,25,255.9025,0.19375,4.13708333333333,26.4866666666667,1.97583333333333,2.42583333333333,3.45708333333333,2.43583333333333
"Khammam, Telangana, India",2,2022-07-16,26,274.956666666667,0.15,3.80625,27.6720833333333,1.58041666666667,4.545,5.49708333333333,1.66791666666667
"Nizamabad, Telangana, India",3,2022-07-16,23,237.961666666667,0.119166666666667,2.57791666666667,24.4904166666667,0.763333333333333,2.03833333333333,3.02041666666667,2.33791666666667
"Warangal, Telangana, India",4,2022-07-16,24,259.519166666667,0.149166666666667,3.82958333333333,25.39875,0.984583333333333,2.75208333333333,3.97541666666667,2.39791666666667
"Adilabad, Telangana, India",0,2022-07-17,22,247.279583333333,0.1775,3.61291666666667,23.4845833333333,1.82625,3.61583333333333,3.88375,0.957083333333333
"Karimnagar, Telangana, India",1,2022-07-17,24,260.214583333333,0.232083333333333,3.61875,26.27,1.78541666666667,3.3,3.87333333333333,1.28291666666667
"Khammam, Telangana, India",2,2022-07-17,31,278.85,0.175416666666667,3.26541666666667,32.0520833333333,1.75916666666667,7.45416666666667,7.81541666666667,0.58875
"Nizamabad, Telangana, India",3,2022-07-17,23,238.379583333333,0.154583333333333,2.52458333333333,24.4083333333333,1.32333333333333,2.2425,2.88625,1.74708333333333
"Warangal, Telangana, India",4,2022-07-17,22,263.969583333333,0.164166666666667,3.53,24.2216666666667,0.695833333333333,3.65416666666667,4.2525,1.10375
"Adilabad, Telangana, India",0,2022-07-18,31,261.744583333333,0.251666666666667,3.42958333333333,33.5658333333333,1.43125,7.21125,7.55875,0.751666666666667
"Karimnagar, Telangana, India",1,2022-07-18,27,265.91625,0.308333333333333,3.97166666666667,29.5116666666667,1.56541666666667,4.20166666666667,5.265,1.86916666666667
"Khammam, Telangana, India",2,2022-07-18,25,283.579166666667,0.200416666666667,5.17041666666667,25.5920833333333,3.60041666666667,5.97958333333333,6.96541666666667,0.851666666666667
"Nizamabad, Telangana, India",3,2022-07-18,29,246.027916666667,0.2625,4.0075,31.3520833333333,3.57291666666667,5.56875,6.36166666666667,1.23125
"Warangal, Telangana, India",4,2022-07-18,24,269.810416666667,0.135,3.92083333333333,25.5254166666667,0.7875,3.60583333333333,4.69708333333333,1.54333333333333
"Adilabad, Telangana, India",0,2022-07-19,34,256.0425,0.324583333333333,3.94958333333333,37.0583333333333,3.09458333333333,8.02,9.46958333333333,1.70166666666667
"Karimnagar, Telangana, India",1,2022-07-19,31,303.050416666667,0.274166666666667,5.39791666666667,33.73625,2.15541666666667,7.12083333333333,9.67541666666667,3.15208333333333
"Khammam, Telangana, India",2,2022-07-19,54,307.360833333333,0.137916666666667,3.44958333333333,49.27125,2.01,14.1008333333333,17.7175,2.14333333333333
"Nizamabad, Telangana, India",3,2022-07-19,30,250.479583333333,0.136666666666667,2.54541666666667,32.3570833333333,1.32875,4.55416666666667,5.94208333333333,2.38291666666667
"Warangal, Telangana, India",4,2022-07-19,35,279.129166666667,0.278333333333333,3.77416666666667,37.79,1.22708333333333,7.27916666666667,9.79958333333333,2.80208333333333
"Adilabad, Telangana, India",0,2022-07-20,27,267.026666666667,0.0,3.24166666666667,29.145,1.31,5.105,6.59333333333333,1.57
"Karimnagar, Telangana, India",1,2022-07-20,26,299.295,0.0,4.02666666666667,27.6583333333333,1.21666666666667,5.35666666666667,6.91166666666667,2.32
"Khammam, Telangana, India",2,2022-07-20,62,363.826666666667,0.0066666666666666,4.62833333333333,25.955,1.37166666666667,17.415,21.6683333333333,2.47666666666667
"Nizamabad, Telangana, India",3,2022-07-20,39,297.071666666667,0.0,4.905,26.4633333333333,2.82833333333333,9.39,11.6033333333333,2.10833333333333
"Warangal, Telangana, India",4,2022-07-20,27,309.865,0.0,4.29833333333333,28.4916666666667,0.723333333333333,6.55,9.61166666666667,3.265
"Adilabad, Telangana, India",0,2022-07-22,28,257.943333333333,0.245555555555555,5.62222222222222,25.0722222222222,3.59388888888889,6.63055555555556,7.47166666666667,1.40555555555556
"Karimnagar, Telangana, India",1,2022-07-22,29,291.877222222222,0.263888888888889,4.81055555555556,31.3311111111111,3.18277777777778,6.4,7.39222222222222,1.42833333333333
"Khammam, Telangana, India",2,2022-07-22,30,308.566666666667,0.129444444444444,3.60166666666667,31.4105555555556,1.08777777777778,7.22222222222222,7.81166666666667,0.857222222222222
"Nizamabad, Telangana, India",3,2022-07-22,26,282.049444444444,0.191111111111111,4.01388888888889,27.2194444444444,1.92555555555556,6.15055555555556,7.29444444444445,1.74055555555556
"Warangal, Telangana, India",4,2022-07-22,27,303.56,0.166111111111111,4.56777777777778,29.6138888888889,1.67388888888889,6.11333333333333,7.08555555555556,1.31444444444444
"Adilabad, Telangana, India",0,2022-07-23,25,251.174583333333,0.12125,3.10125,27.5379166666667,1.28416666666667,4.86333333333333,5.10166666666667,0.690833333333333
"Karimnagar, Telangana, India",1,2022-07-23,52,320.7125,0.277083333333333,5.02708333333333,36.6045833333333,2.23333333333333,12.8670833333333,13.5270833333333,1.06833333333333
"Khammam, Telangana, India",2,2022-07-23,41,326.275416666667,0.0775,3.53708333333333,33.4304166666667,0.681666666666667,9.8325,10.4141666666667,0.99625
"Nizamabad, Telangana, India",3,2022-07-23,51,294.844166666667,0.207083333333333,4.25333333333333,33.3558333333333,2.92708333333333,12.30875,12.9741666666667,1.05416666666667
"Warangal, Telangana, India",4,2022-07-23,47,319.460833333333,0.16,4.08833333333333,35.8891666666667,0.914166666666667,11.2733333333333,12.0075,1.1325
"Adilabad, Telangana, India",0,2022-07-24,26,258.961666666667,0.20125,3.7725,27.89375,1.38833333333333,5.50333333333333,5.79583333333333,0.864166666666667
"Karimnagar, Telangana, India",1,2022-07-24,26,266.334583333333,0.13125,3.96083333333333,28.35625,1.47416666666667,3.86791666666667,4.81541666666667,1.85041666666667
"Khammam, Telangana, India",2,2022-07-24,50,301.659166666667,0.0516666666666666,3.65458333333333,35.59875,1.7425,11.91,13.6029166666667,1.2475
"Nizamabad, Telangana, India",3,2022-07-24,26,244.220416666667,0.100416666666667,2.82083333333333,28.09,0.999166666666667,4.06208333333333,4.77666666666667,1.67791666666667
"Warangal, Telangana, India",4,2022-07-24,25,277.180833333333,0.11,3.98791666666667,27.1266666666667,0.688333333333333,5.38916666666667,6.6725,1.68625
"Adilabad, Telangana, India",0,2022-07-25,29,274.816666666667,0.26625,5.07291666666667,23.25375,1.87916666666667,6.86708333333333,7.75083333333333,1.57833333333333
"Karimnagar, Telangana, India",1,2022-07-25,33,334.480833333333,0.515,7.00708333333333,25.7679166666667,3.02208333333333,7.87208333333333,10.7966666666667,2.6375
"Khammam, Telangana, India",2,2022-07-25,31,308.61375,0.154166666666667,4.67291666666667,20.6904166666667,1.22,7.37291666666667,8.89166666666667,1.42916666666667
"Nizamabad, Telangana, India",3,2022-07-25,30,282.327916666667,0.18375,4.56083333333333,22.6833333333333,2.20625,7.09166666666667,9.30916666666667,2.65583333333333
"Warangal, Telangana, India",4,2022-07-25,21,300.407083333333,0.2475,5.07958333333333,21.44375,0.877916666666667,5.15625,7.1475,1.94541666666667
"Adilabad, Telangana, India",0,2022-07-26,42,343.104166666667,0.455833333333333,6.62916666666667,18.02625,1.85541666666667,10.1916666666667,11.0004166666667,1.365
"Karimnagar, Telangana, India",1,2022-07-26,54,458.399166666667,2.92833333333333,9.36833333333333,15.8191666666667,3.37375,13.9645833333333,18.6645833333333,4.10875
"Khammam, Telangana, India",2,2022-07-26,40,361.740833333333,0.648333333333333,4.40583333333333,16.8591666666667,0.830416666666667,9.4875,11.3554166666667,1.77541666666667
"Nizamabad, Telangana, India",3,2022-07-26,42,318.904166666667,0.183333333333333,4.72791666666667,24.3233333333333,1.92041666666667,10.1158333333333,12.3370833333333,2.48875
"Warangal, Telangana, India",4,2022-07-26,50,449.081666666667,2.69875,11.6579166666667,15.5870833333333,3.02666666666667,11.9183333333333,16.1208333333333,8.23083333333333
"Adilabad, Telangana, India",0,2022-07-27,53,381.907083333333,2.29791666666667,8.98958333333333,16.7545833333333,5.01083333333333,13.56625,15.5408333333333,3.72291666666667
"Karimnagar, Telangana, India",1,2022-07-27,64,517.5075,2.37,12.3625,17.0241666666667,5.72666666666667,18.4266666666667,23.9429166666667,4.82666666666667
"Khammam, Telangana, India",2,2022-07-27,84,427.802083333333,0.280416666666667,6.4725,25.0841666666667,2.54208333333333,28.1204166666667,30.6375,1.335
"Nizamabad, Telangana, India",3,2022-07-27,41,337.124583333333,0.1175,4.9975,21.2970833333333,1.33,9.7325,12.7041666666667,2.69875
"Warangal, Telangana, India",4,2022-07-27,70,601.649166666667,5.28375,11.8216666666667,13.2029166666667,2.70583333333333,21.3258333333333,27.3804166666667,7.58625
"Adilabad, Telangana, India",0,2022-07-28,44,385.523333333333,1.2275,8.92291666666667,21.0725,2.81,10.6720833333333,12.9245833333333,2.97583333333333
"Karimnagar, Telangana, India",1,2022-07-28,64,449.080416666667,0.513333333333333,10.7641666666667,32.0604166666667,7.09208333333333,18.76375,22.7325,4.20375
"Khammam, Telangana, India",2,2022-07-28,82,340.044166666667,0.107083333333333,5.01208333333333,42.70125,3.96083333333333,26.7941666666667,29.765,1.0975
"Nizamabad, Telangana, India",3,2022-07-28,37,372.170833333333,0.277083333333333,4.84958333333333,20.2166666666667,1.12458333333333,8.985,12.7920833333333,3.96708333333333
"Warangal, Telangana, India",4,2022-07-28,90,643.64875,1.72583333333333,12.7020833333333,37.7333333333333,3.16041666666667,30.6729166666667,35.1858333333333,7.10083333333333
"Adilabad, Telangana, India",0,2022-07-29,61,372.866666666667,0.984583333333333,8.09333333333333,26.7025,3.91333333333333,17.0441666666667,19.1458333333333,2.26416666666667
"Karimnagar, Telangana, India",1,2022-07-29,84,566.740833333333,0.848333333333333,12.9133333333333,29.18375,4.66583333333333,27.8616666666667,33.1704166666667,4.78541666666667
"Khammam, Telangana, India",2,2022-07-29,94,421.126666666667,0.292916666666667,8.27291666666667,32.9354166666667,7.57958333333333,32.5220833333333,37.14125,1.42375
"Nizamabad, Telangana, India",3,2022-07-29,57,432.670416666667,0.565833333333333,4.675,35.4483333333333,1.00416666666667,15.4516666666667,20.0208333333333,3.3925
"Warangal, Telangana, India",4,2022-07-29,81,578.283333333333,0.246666666666667,10.5458333333333,26.5445833333333,1.59125,26.6591666666667,31.1916666666667,3.71375
"Adilabad, Telangana, India",0,2022-07-30,54,390.668333333333,1.29125,7.69583333333333,11.35875,3.825,13.7033333333333,15.4345833333333,2.37375
"Karimnagar, Telangana, India",1,2022-07-30,63,509.858333333333,0.486666666666667,9.835,31.1966666666667,4.85291666666667,18.1641666666667,22.0720833333333,4.49
"Khammam, Telangana, India",2,2022-07-30,74,375.648333333333,0.113333333333333,8.0825,33.85,7.24416666666667,23.3025,25.6608333333333,0.977083333333333
"Nizamabad, Telangana, India",3,2022-07-30,38,356.594583333333,0.155416666666667,4.27291666666667,25.6225,0.953333333333333,9.14833333333333,12.0495833333333,3.60958333333333
"Warangal, Telangana, India",4,2022-07-30,81,550.329583333333,0.277083333333333,8.99333333333333,38.7616666666667,2.02083333333333,26.4233333333333,30.2833333333333,6.26375
"Adilabad, Telangana, India",0,2022-08-01,108,390.945833333333,0.0779166666666666,5.92833333333333,59.8129166666667,2.70083333333333,38.5983333333333,44.86375,3.65458333333333
"Karimnagar, Telangana, India",1,2022-08-01,151,408.609166666667,0.07125,4.3875,72.2995833333333,5.44,56.85875,66.3916666666667,3.86166666666667
"Khammam, Telangana, India",2,2022-08-01,171,447.133333333333,0.0470833333333333,3.37875,83.4758333333333,4.83791666666667,95.2279166666667,104.27625,1.93291666666667
"Nizamabad, Telangana, India",3,2022-08-01,91,388.443333333333,0.0379166666666666,4.35541666666667,59.9783333333333,1.95125,31.1929166666667,36.9395833333333,5.05125
"Warangal, Telangana, India",4,2022-08-01,161,445.74375,0.0733333333333333,5.10458333333333,83.685,7.96875,76.2845833333333,86.6041666666667,3.235
"Adilabad, Telangana, India",0,2022-08-02,170,410.00125,0.170416666666667,7.745,93.0433333333333,10.9566666666667,53.76125,63.5045833333333,6.79291666666667
"Karimnagar, Telangana, India",1,2022-08-02,156,490.942916666667,0.164583333333333,7.15916666666667,72.6591666666667,4.31333333333333,66.5254166666667,81.6083333333333,8.62125
"Khammam, Telangana, India",2,2022-08-02,151,464.517916666667,0.118333333333333,7.42916666666667,55.5733333333333,4.88375,57.8954166666667,71.1770833333333,4.02625
"Nizamabad, Telangana, India",3,2022-08-02,163,481.207083333333,0.06375,5.4625,78.7070833333333,8.18,79.92875,95.4879166666667,8.49958333333333
"Warangal, Telangana, India",4,2022-08-02,155,571.19125,0.132083333333333,13.46125,63.3295833333333,5.0025,64.4241666666667,78.9816666666667,8.84166666666667
"Adilabad, Telangana, India",0,2022-08-03,197,510.83125,0.182083333333333,8.06583333333333,103.87625,18.0254166666667,70.7554166666667,79.54875,7.76416666666667
"Karimnagar, Telangana, India",1,2022-08-03,158,559.368333333333,0.254583333333333,11.5145833333333,88.08875,18.1816666666667,69.2045833333333,79.9183333333333,10.01875
"Khammam, Telangana, India",2,2022-08-03,153,447.412916666667,0.165416666666667,6.93833333333333,64.5595833333333,7.1625,60.8816666666667,69.4925,4.25083333333333
"Nizamabad, Telangana, India",3,2022-08-03,160,523.348333333333,0.131666666666667,5.55166666666667,73.4566666666667,9.83958333333333,73.50125,84.8433333333333,9.66166666666667
"Warangal, Telangana, India",4,2022-08-03,152,533.917916666667,0.23,8.60875,52.8379166666667,4.97125,58.8175,68.53,7.79875
"Adilabad, Telangana, India",0,2022-08-04,154,415.285416666667,0.0795833333333333,5.52791666666667,86.57625,8.58583333333333,37.17,45.3358333333333,5.38583333333333
"Karimnagar, Telangana, India",1,2022-08-04,159,397.484166666667,0.182916666666667,5.45958333333333,88.7079166666667,5.8175,25.3854166666667,32.6920833333333,6.09958333333333
"Khammam, Telangana, India",2,2022-08-04,86,330.865833333333,0.21375,5.715,65.5566666666667,8.61,17.79875,23.71625,2.46375
"Nizamabad, Telangana, India",3,2022-08-04,148,466.883333333333,0.0825,5.14041666666667,84.4458333333333,5.7825,36.85625,47.945,8.30625
"Warangal, Telangana, India",4,2022-08-04,152,382.740833333333,0.161666666666667,4.6225,85.7854166666667,7.3325,22.3779166666667,28.5608333333333,4.1825
"Adilabad, Telangana, India",0,2022-08-05,196,441.293333333333,0.23375,5.12583333333333,103.428333333333,11.3154166666667,70.1791666666667,114.527083333333,7.25
"Karimnagar, Telangana, India",1,2022-08-05,201,433.364166666667,0.0725,4.27125,105.73875,11.3591666666667,68.02375,100.204583333333,5.91666666666667
"Khammam, Telangana, India",2,2022-08-05,114,374.95375,0.0466666666666666,2.99666666666667,67.3675,4.80666666666667,41.1941666666667,55.8345833333333,2.69375
"Nizamabad, Telangana, India",3,2022-08-05,162,447.55125,0.140833333333333,3.65,89.83875,7.16083333333333,70.5083333333333,109.147083333333,7.96125
"Warangal, Telangana, India",4,2022-08-05,148,455.0625,0.0491666666666666,5.72375,63.9116666666667,6.47791666666667,54.7645833333333,77.72625,5.8975
"Adilabad, Telangana, India",0,2022-08-06,166,241.02125,0.10875,3.13333333333333,91.43375,4.9825,21.6725,39.275,4.17083333333333
"Karimnagar, Telangana, India",1,2022-08-06,141,281.075,0.0925,4.20708333333333,82.1945833333333,4.25125,20.0004166666667,33.3783333333333,5.97708333333333
"Khammam, Telangana, India",2,2022-08-06,148,300.407083333333,0.0566666666666666,3.27,84.4145833333333,4.80958333333333,24.91125,36.4529166666667,5.2375
"Nizamabad, Telangana, India",3,2022-08-06,145,244.219583333333,0.0574999999999999,2.10083333333333,83.5058333333333,3.24416666666667,19.2245833333333,33.165,5.54541666666667
"Warangal, Telangana, India",4,2022-08-06,135,311.116666666667,0.14375,4.91666666666667,80.4658333333333,4.21625,22.1079166666667,35.47125,6.41333333333333
"Adilabad, Telangana, India",0,2022-08-07,24,288.307083333333,0.11625,5.68541666666667,18.4920833333333,1.865,5.70791666666667,6.09958333333333,0.84125
"Karimnagar, Telangana, India",1,2022-08-07,31,267.029166666667,0.1825,4.5725,33.9075,2.53291666666667,6.02541666666667,6.50958333333333,0.804583333333333
"Khammam, Telangana, India",2,2022-08-07,25,307.77875,0.11375,4.29125,26.8516666666667,0.6825,4.88666666666667,5.2025,0.507916666666667
"Nizamabad, Telangana, India",3,2022-08-07,27,257.571666666667,0.206666666666667,4.99166666666667,29.3633333333333,3.44541666666667,6.31625,6.79041666666667,0.75875
"Warangal, Telangana, India",4,2022-08-07,27,272.312916666667,0.106666666666667,3.76625,28.76,0.646666666666667,4.3675,4.93208333333333,0.8725
"Adilabad, Telangana, India",0,2022-08-08,31,304.8575,0.202916666666667,4.0275,27.5716666666667,1.33166666666667,7.38333333333333,7.75041666666667,0.863333333333333
"Karimnagar, Telangana, India",1,2022-08-08,28,251.868333333333,0.195416666666667,3.87333333333333,30.5245833333333,1.57291666666667,3.63875,4.11666666666667,0.927916666666667
"Khammam, Telangana, India",2,2022-08-08,28,277.320833333333,0.1375,4.57958333333333,30.67375,2.22958333333333,6.25958333333333,6.68208333333333,0.6
"Nizamabad, Telangana, India",3,2022-08-08,24,261.049583333333,0.42125,4.05458333333333,25.8095833333333,2.24708333333333,5.03125,5.5875,1.0475
"Warangal, Telangana, India",4,2022-08-08,29,236.153333333333,0.123333333333333,2.79958333333333,31.4858333333333,0.457916666666667,3.09583333333333,3.60666666666667,0.907916666666667
"Adilabad, Telangana, India",0,2022-08-09,141,553.249583333333,0.392916666666667,18.5858333333333,21.71875,11.5595833333333,51.8770833333333,53.8316666666667,1.11708333333333
"Karimnagar, Telangana, India",1,2022-08-09,114,483.5725,0.346666666666667,22.9908333333333,22.3058333333333,24.3033333333333,40.8708333333333,43.6583333333333,1.14541666666667
